kind,layer,mean,ci_lo,ci_hi,pos_frac,n,vnorm_mean,split,increment
block,40,1.9462890625,1.734375,2.1689453125,0.953125,128,14.295867901295424,validation,
block,41,0.275146484375,0.201171875,0.353271484375,0.6875,128,13.303730919957161,validation,
block,42,0.658203125,0.5537109375,0.76708984375,0.875,128,17.612098671495914,validation,
block,43,1.592529296875,1.34910888671875,1.8542602539062498,0.890625,128,24.993070550262928,validation,
block,44,0.95458984375,0.79736328125,1.1264770507812498,0.859375,128,27.24896464496851,validation,
block,45,-0.0614471435546875,-0.22900390625,0.09969978332519511,0.4140625,128,27.25859148800373,validation,
block,46,-0.2451171875,-0.3603515625,-0.12694091796875018,0.3359375,128,28.02769135311246,validation,
block,47,-0.05810546875,-0.22021484375,0.10939941406249964,0.453125,128,84.27542445063591,validation,
resid,0,0.02685546875,-0.00439453125,0.06007080078124982,0.3984375,128,0.34477727249031886,validation,0.02685546875
resid,1,0.05859375,-0.017578125,0.13916015625,0.3671875,128,0.7783389335963875,validation,0.03173828125
resid,2,0.07763671875,0.0009643554687500042,0.16162109375,0.4296875,128,2.2875440928619355,validation,0.01904296875
resid,3,0.07763671875,-0.005871582031249996,0.166015625,0.4453125,128,6.51523246942088,validation,0.0
resid,4,0.11767578125,0.02978515625,0.21241455078124982,0.484375,128,7.087602726183832,validation,0.0400390625
resid,5,0.140625,0.05029296875,0.23779296875,0.5078125,128,7.6881907088682055,validation,0.02294921875
resid,6,0.22607421875,0.1181640625,0.3383911132812498,0.5625,128,8.22120738402009,validation,0.08544921875
resid,7,0.24462890625,0.13475341796875,0.36474609375,0.6015625,128,8.773281579837203,validation,0.0185546875
resid,8,0.22216796875,0.111328125,0.3403442382812498,0.5546875,128,9.498504251241684,validation,-0.0224609375
resid,9,0.27001953125,0.1484375,0.41162109375,0.625,128,10.057723117992282,validation,0.0478515625
resid,10,0.26708984375,0.14158935546875,0.416015625,0.5859375,128,10.484547773376107,validation,-0.0029296875
resid,11,0.26416015625,0.13084716796875,0.4208984375,0.5390625,128,11.089197343215346,validation,-0.0029296875
resid,12,0.283203125,0.14793701171875,0.4414184570312498,0.546875,128,11.41802721656859,validation,0.01904296875
resid,13,0.29345703125,0.15869140625,0.453125,0.6015625,128,11.907145693898201,validation,0.01025390625
resid,14,0.412109375,0.259765625,0.5869384765624996,0.6640625,128,12.387017574161291,validation,0.11865234375
resid,15,0.4677734375,0.2998046875,0.66064453125,0.6640625,128,12.969480883330107,validation,0.0556640625
resid,16,0.77880859375,0.56103515625,1.0219848632812498,0.75,128,13.625863254070282,validation,0.31103515625
resid,17,0.8056640625,0.5830078125,1.0634765625,0.7578125,128,13.895178079605103,validation,0.02685546875
resid,18,0.88330078125,0.64644775390625,1.15478515625,0.7890625,128,14.271368443965912,validation,0.07763671875
