layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
20,0.018310546875,-0.009521484375,-0.065679931640625,0.044677734375,0.04541015625,-0.0146484375,0.112548828125,2,85,64,7.0,65.0,0.002197265625,71.0,0.013427734375,-0.021484375,0.04638671875,-0.003336588541666668,-0.05477091471354166,0.04451700846354163,0.01676432291666667,0.4627,0.2956989247311828,-1.8948174006444682,3.5162692847124806
21,-0.006103515625,-0.025146484375,-0.078125,0.025390625,-0.0166015625,-0.07471923828124999,0.03955078125,1,103,64,0.0,103.0,0.00830078125,88.0,-0.017578125,-0.05810546875,0.01806640625,-0.001383463541666667,-0.049725341796875,0.049727376302083286,-0.016194661458333336,0.3951,1.0588235294117647,-7.0,7.2
22,-0.005126953125,-0.02197265625,-0.08497314453124999,0.033203125,-0.045166015625,-0.130859375,0.02857055664062491,1,69,64,79.0,69.0,0.015625,49.0,-0.02294921875,-0.05810546875,0.005859375,-0.02425130208333334,-0.07194417317708333,0.02279052734374994,0.0013020833333333374,0.1879,0.5081081081081081,-3.778333333333333,5.0
23,-0.028076171875,0.020263671875,-0.031982421875,0.07666015625,0.0263671875,-0.017340087890624998,0.073486328125,0,63,64,,,,,,,,,,,,,,,
24,0.002197265625,0.0341796875,-0.030773925781249996,0.1015625,-0.025146484375,-0.084478759765625,0.03296508789062491,2,71,64,82.0,71.0,0.01904296875,50.0,0.0048828125,-0.0185546875,0.02734375,0.04703776041666666,0.0017049153645833346,0.09953409830729157,-0.04215494791666667,0.6952,-0.1941747572815534,-3.7907368421052627,4.0
25,0.02099609375,0.0078125,-0.067633056640625,0.07935180664062491,-0.05224609375,-0.11964111328124999,0.01220703125,2,92,64,96.0,70.0,0.01416015625,93.0,-0.03515625,-0.09033203125,0.01318359375,-0.006673177083333329,-0.06657307942708332,0.05143636067708327,-0.02848307291666667,0.1949,0.6728971962616822,-2.5911363636363633,4.543027027026991
26,0.017333984375,0.010986328125,-0.0478515625,0.07153930664062491,-0.00927734375,-0.05517578125,0.037109375,2,99,64,107.0,99.0,0.039794921875,77.0,-0.009521484375,-0.049560546875,0.0263671875,-0.004313151041666668,-0.041015625,0.03157755533854164,-0.005208333333333336,0.6356,1.0263157894736843,-10.087499999999999,8.706985294117631
27,0.00927734375,0.0419921875,-0.015148925781249996,0.09423828125,0.0615234375,-0.01513671875,0.15185546875,3,91,64,31.0,66.0,0.01708984375,64.0,0.00634765625,-0.03857421875,0.0634765625,-0.02530924479166666,-0.074468994140625,0.017822265625,0.03165690104166667,0.8559,0.10317460317460317,-2.8589901477832504,2.1646971766848706
28,0.02783203125,-0.017578125,-0.100836181640625,0.06006469726562491,0.076171875,0.016357421875,0.1398986816406249,3,95,64,61.0,76.0,0.0048828125,71.0,0.020263671875,-0.00927734375,0.048095703125,-0.009114583333333334,-0.07161661783854167,0.04191080729166667,0.029378255208333336,0.1726,0.266025641025641,-0.16977111416522328,1.0566537153958186
29,-0.011962890625,-0.018798828125,-0.080096435546875,0.04248046875,0.040283203125,-0.032720947265624994,0.12598876953124982,2,121,64,23.0,121.0,-0.001953125,119.0,0.025146484375,-0.017340087890624998,0.068115234375,-0.021240234375000007,-0.08252156575520836,0.029296874999999997,0.04638671875,0.2445,0.6242424242424243,-5.691731974921629,6.765153452685415
