layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
24,0.0726318359375,0.032318115234375,-0.013735198974609375,0.07919692993164057,0.01104736328125,-0.037109375,0.06103668212890623,2,70,64,36.0,70.0,-0.0052490234375,68.0,0.00592041015625,-0.01123046875,0.023439025878906228,-0.0008443196614583356,-0.02598215738932292,0.023834737141927072,0.006764729817708333,0.5161,0.5359116022099447,-3.9845238095238096,5.161555555555533
25,0.064453125,0.069366455078125,0.006866455078125,0.13626174926757811,0.059814453125,0.00030517578125,0.12890777587890623,1,73,64,46.0,73.0,0.013427734375,82.0,0.0250244140625,0.002316284179687501,0.049072265625,0.021982828776041668,-0.0006543477376302084,0.044699859619140594,0.0030415852864583296,0.0391,0.41836734693877553,-0.264712918660287,2.2073142000428296
26,0.0340576171875,0.02691650390625,-0.01873779296875,0.07080078125,0.01995849609375,-0.02063140869140625,0.06207427978515623,1,92,64,106.0,92.0,-0.01416015625,84.0,0.01348876953125,-0.012818908691406249,0.04345855712890623,-0.001159667968750007,-0.0296234130859375,0.02925821940104164,0.0146484375,0.3871,0.6758409785932722,-4.172413793103448,5.800370370370365
27,0.031494140625,0.0340576171875,-0.016604614257812497,0.08533325195312491,0.02239990234375,-0.02667694091796875,0.07391662597656246,1,73,64,65.0,73.0,0.0118408203125,82.0,-0.000732421875,-0.022955322265624998,0.0224609375,0.003540039062500001,-0.017661539713541667,0.0262451171875,-0.004272460937500001,0.9677,-0.0326975476839237,-4.105806182121972,4.786071428571423
28,0.0537109375,0.05523681640625,0.005058288574218753,0.1123046875,0.04925537109375,0.00140380859375,0.10199127197265623,2,70,64,44.0,70.0,-0.000732421875,69.0,0.020751953125,0.003662109375,0.0380859375,0.03607177734375,0.014525858561197915,0.05727132161458333,-0.015319824218749997,0.0201,0.42131350681536556,-0.027002583979328143,2.319484072698845
29,0.0003662109375,0.024566650390625,-0.02835235595703125,0.081939697265625,0.001251220703125,-0.045626068115234376,0.04837188720703123,4,106,64,25.0,66.0,-0.008056640625,53.0,-0.011505126953125,-0.024688720703125,0.00042724609375,-0.008361816406249997,-0.028067270914713543,0.010438537597656228,-0.003143310546875003,0.0773,-9.195121951219512,-7.539670070699135,8.409577922077915
30,0.0386962890625,0.002532958984375,-0.03881988525390625,0.04687728881835934,0.011339187622070312,-0.03540215492248535,0.05810556411743164,0,57,64,,,,,,,,,,,,,,,
31,0.0098876953125,0.036224365234375,-0.01025390625,0.08539199829101557,0.02301025390625,-0.02100067138671875,0.06640777587890623,2,73,64,55.0,73.0,0.00439453125,73.0,0.002227783203125,-0.017548370361328124,0.02206649780273434,0.004160563151041665,-0.01587092081705729,0.02390543619791666,-0.001932779947916666,0.8267,0.09681697612732096,-3.08629425482298,3.1486558366877517
32,0.00048828125,0.01629638671875,-0.03253326416015625,0.060791015625,-0.009368896484375,-0.05392532348632813,0.034302520751953114,2,73,64,38.0,73.0,-0.0050048828125,68.0,-0.004791259765625,-0.018798828125,0.009765625,0.00830078125,-0.009094746907552085,0.02547200520833333,-0.013092041015625002,0.5337,0.511400651465798,-4.024010942760942,5.44958555852246
33,0.0072021484375,0.04241943359375,-0.0029922485351562495,0.08936004638671868,0.044586181640625,-0.0067764282226562495,0.09515686035156246,2,81,64,31.0,65.0,0.0081787109375,70.0,0.024932861328125,-0.0014686584472656237,0.053741455078125,0.031789143880208336,0.004750569661458332,0.05919418334960937,-0.006856282552083333,0.0884,0.5592060232717317,-2.3063409563409563,4.057596361577014
34,0.0660400390625,0.08331298828125,0.026730346679687503,0.15002746582031246,0.0721435546875,0.012785339355468751,0.14453353881835934,3,87,64,106.0,87.0,0.0225830078125,72.0,0.036468505859375,0.008148193359375,0.06707916259765623,0.038747151692708336,0.013640085856119793,0.06618525187174475,-0.0022786458333333348,0.0164,0.5054991539763113,0.13466344479275513,1.6176864997418654
35,-0.0142822265625,0.0186767578125,-0.0484649658203125,0.090576171875,-0.02764892578125,-0.09246978759765626,0.038760375976562456,3,101,64,88.0,73.0,0.0006103515625,65.0,0.01220703125,-0.0029296875,0.0283203125,0.009246826171875,-0.011301930745442706,0.0298273722330729,0.0029602050781249996,0.1486,-0.44150110375275936,-4.833928571428571,4.471323529411754
36,0.063720703125,0.064422607421875,0.0055732727050781285,0.126434326171875,0.0546875,-0.015625,0.1269592285156249,3,116,64,94.0,116.0,0.00439453125,117.0,0.0552978515625,0.009396362304687501,0.10534973144531246,0.05040486653645834,0.0019518534342447946,0.10148162841796876,0.004892985026041664,0.0227,1.0111607142857142,-3.600277777777778,6.120535714285692
37,0.1839599609375,0.17913818359375,0.08098907470703125,0.28515625,0.166290283203125,0.06805191040039063,0.275360107421875,3,101,64,54.0,69.0,0.036865234375,73.0,0.05511474609375,0.02105712890625,0.09130859375,0.03205362955729167,-0.00313618977864584,0.06891962687174477,0.023061116536458332,0.0016,0.33143696091025876,0.14731621215984095,0.7437882562860892
38,0.0679931640625,0.0682373046875,0.00537109375,0.1298889160156249,0.063323974609375,9.002685546875052e-05,0.1248779296875,2,121,64,106.0,121.0,0.01318359375,116.0,0.050872802734375,0.008392333984375,0.09710845947265623,0.03721110026041667,-0.004061381022135414,0.07961374918619787,0.013661702473958332,0.0236,0.8033734939759036,-0.15591103282107302,3.264933151881317
39,0.1319580078125,0.1459808349609375,0.046142578125,0.2560886383056641,0.14836883544921875,0.05171966552734375,0.26144084930419914,2,94,64,65.0,94.0,0.042236328125,106.0,0.101776123046875,0.03231735229492187,0.18261947631835934,0.09668986002604167,0.02585525512695313,0.17953643798828123,0.005086263020833334,0.0068,0.6859669871959685,0.3162754474571949,1.219078568501233
40,0.112060546875,0.126708984375,0.04541015625,0.215087890625,0.107452392578125,0.021441650390625004,0.20084381103515614,3,76,64,5.0,76.0,0.050537109375,83.0,0.0465087890625,-0.006106567382812499,0.09961242675781246,0.03350830078125001,-0.019775899251302083,0.08260650634765618,0.013000488281249998,0.0837,0.4328315819369497,-0.09980356071091724,1.0848386728405293
41,0.7120361328125,0.78509521484375,0.5702987670898437,1.0655700683593747,0.755035400390625,0.54345703125,1.0312622070312498,3,128,64,108.0,125.0,0.5806884765625,121.0,0.67047119140625,0.48412017822265624,0.9105392456054685,0.664215087890625,0.478838857014974,0.9027030944824219,0.006256103515625002,0.0,0.8879996766500949,0.8168271881533128,0.978608799433454
42,0.5963134765625,0.64044189453125,0.44903411865234377,0.8923355102539062,0.629547119140625,0.44109039306640624,0.887664794921875,4,126,64,48.0,126.0,0.40087890625,124.0,0.411834716796875,0.28707351684570315,0.57220458984375,0.3896382649739583,0.2717938741048177,0.5384132385253906,0.022196451822916664,0.0,0.6541761597750739,0.5696797051763641,0.7522738066863154
43,0.50927734375,0.7542572021484375,0.5294658660888671,1.054443359375,0.7169189453125,0.48834228515625,1.0239440917968747,4,116,64,84.0,116.0,0.38720703125,120.0,0.578887939453125,0.3637077331542969,0.8655471801757811,0.5652262369791666,0.3505839029947917,0.8528645833333334,0.013661702473958332,0.0,0.8074663715307339,0.706585737546196,0.8871626283520188
44,0.3597412109375,0.38494873046875,0.26947021484375,0.5116653442382811,0.381011962890625,0.2653175354003906,0.5074531555175781,4,124,64,59.0,124.0,0.1396484375,124.0,0.167449951171875,0.09667129516601562,0.24194488525390623,0.13179079691569007,0.06212120056152343,0.20258774757385253,0.03565915425618489,0.0,0.4394873848618342,0.30069625729350774,0.5608903083453508
45,0.6461181640625,0.71624755859375,0.5459457397460937,0.9059509277343749,0.6942138671875,0.5272125244140625,0.8791564941406249,4,128,64,23.0,128.0,0.5205078125,128.0,0.55029296875,0.399285888671875,0.7176666259765623,0.5344473520914714,0.3864388465881347,0.7003378868103026,0.015845616658528645,0.0,0.7926850712150518,0.7177669993046997,0.8613107107636089
46,0.7161865234375,0.8194580078125,0.6118133544921875,1.0590942382812498,0.78924560546875,0.5709075927734375,1.0355300903320312,4,125,64,9.0,125.0,0.5792236328125,123.0,0.68133544921875,0.4956024169921875,0.8949600219726562,0.6603495279947916,0.4759859720865886,0.870509592692057,0.020985921223958336,0.0,0.8632743020648055,0.768404213126934,0.9572967833911169
47,1.6077880859375,1.8686981201171875,1.5625320434570313,2.2063644409179686,1.854522705078125,1.548090362548828,2.1931198120117186,4,125,64,25.0,125.0,1.00830078125,124.0,1.20843505859375,0.9732040405273438,1.4732681274414063,1.113337198893229,0.8840400695800782,1.3696481068929034,0.09509785970052084,0.0,0.6516151327156938,0.5864131759879483,0.7162967610005179
