layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
11,0.1387939453125,0.057861328125,-0.013671875,0.1455078125,0.098876953125,0.0234375,0.1879943847656249,2,82,64,35.0,82.0,0.0068359375,80.0,0.018310546875,-0.0048828125,0.04541015625,0.013997395833333334,-0.012939453124999998,0.040445963541666664,0.004313151041666668,0.1781,0.18518518518518517,-0.07407734589713388,0.645849116161616
12,0.1241455078125,0.037109375,-0.019293212890624998,0.099365234375,0.02734375,-0.02001953125,0.07959594726562491,2,84,64,82.0,84.0,0.0238037109375,74.0,-0.024169921875,-0.045166015625,-0.004388427734375089,-0.004882812500000002,-0.026123046875,0.016276041666666664,-0.019287109375,0.0235,-0.8839285714285714,-11.561309523809522,8.143452380952372
13,0.14599609375,0.033935546875,-0.03125,0.10888671875,0.051513671875,-0.00830078125,0.11743774414062491,2,89,64,46.0,89.0,0.007568359375,77.0,-0.01025390625,-0.03759765625,0.015625,-0.008544921875000002,-0.034749348958333336,0.016357421874999997,-0.0017089843749999983,0.471,-0.1990521327014218,-2.464873693379791,1.867340425531905
14,0.10302734375,-0.02685546875,-0.075201416015625,0.02026977539062491,0.002197265625,-0.04833984375,0.051513671875,2,71,64,43.0,71.0,0.0048828125,59.0,0.01171875,-0.00927734375,0.033203125,0.012125651041666668,-0.008789062499999997,0.03352864583333333,-0.0004069010416666661,0.2974,5.333333333333333,-9.0,8.20124999999998
15,0.056640625,0.047607421875,-0.016851806640624998,0.11963500976562491,0.06005859375,0.001214599609375002,0.1289123535156249,3,76,64,31.0,76.0,0.01953125,83.0,0.01611328125,-0.008551025390624998,0.043701171875,0.013753255208333339,-0.01269734700520833,0.04126180013020831,0.0023600260416666644,0.2495,0.2682926829268293,-0.47723438887244746,1.637968749999993
16,0.0706787109375,0.014892578125,-0.03125,0.057861328125,0.03662109375,-0.01318359375,0.089111328125,3,69,64,61.0,64.0,0.020263671875,52.0,-0.0009765625,-0.02392578125,0.0224609375,0.0025227864583333287,-0.02718098958333333,0.03231201171874994,-0.003499348958333334,0.969,-0.02666666666666667,-2.9414565826330534,2.2638716356107222
17,0.0556640625,0.000732421875,-0.05029296875,0.05225830078124982,0.014892578125,-0.02783203125,0.060302734375,3,106,64,23.0,106.0,0.017333984375,102.0,-0.00439453125,-0.03564453125,0.02734375,-0.004069010416666669,-0.03442586263020833,0.0263671875,-0.0003255208333333339,0.8137,-0.29508196721311475,-7.168749999999999,7.500378787878782
18,0.0045166015625,0.001220703125,-0.04443359375,0.046142578125,0.010009765625,-0.031256103515624994,0.052734375,0,51,64,,,,,,,,,,,,,,,
19,-0.0008544921875,0.029296875,-0.017584228515624998,0.07568359375,0.017822265625,-0.019781494140624998,0.05712890625,0,57,64,,,,,,,,,,,,,,,
20,0.0478515625,0.01513671875,-0.024658203125,0.05419921875,0.00537109375,-0.0380859375,0.05127563476562491,1,69,64,38.0,69.0,0.01220703125,78.0,-0.000244140625,-0.021734619140624998,0.023681640625,0.002197265624999999,-0.022544352213541664,0.027425130208333332,-0.002441406250000001,1.0,-0.045454545454545456,-5.501388888888888,6.778333333333325
21,0.01513671875,0.0029296875,-0.042236328125,0.049560546875,0.027587890625,-0.025634765625,0.085693359375,2,99,64,41.0,99.0,0.017333984375,96.0,0.002197265625,-0.022705078125,0.026611328125,0.011311848958333336,-0.012044270833333332,0.03401692708333333,-0.009114583333333336,0.8724,0.07964601769911504,-3.5555555555555554,3.379827586206889
22,0.056884765625,0.003662109375,-0.041510009765624994,0.04761352539062491,0.024658203125,-0.01513671875,0.06470947265624982,3,91,64,106.0,72.0,0.007080078125,66.0,0.00634765625,-0.013671875,0.02685546875,0.020914713541666668,-0.003011067708333334,0.044677734375,-0.014567057291666668,0.5587,0.25742574257425743,-2.948684210526315,3.5
23,0.0382080078125,0.016357421875,-0.04052734375,0.07373657226562491,0.04443359375,-0.011724853515624998,0.10425415039062491,4,94,64,35.0,94.0,0.0166015625,94.0,-0.000732421875,-0.032958984375,0.034423828125,-0.010823567708333332,-0.037274169921875,0.016194661458333336,0.01009114583333333,0.9787,-0.016483516483516484,-3.483895405669599,2.350624999999991
24,0.041748046875,0.027099609375,-0.018078613281249996,0.07324829101562491,0.04345703125,-0.010009765625,0.096435546875,3,79,64,94.0,79.0,0.00439453125,73.0,0.009521484375,-0.01416015625,0.03466796875,0.014648437499999998,-0.013183593749999997,0.043214925130208304,-0.005126953125000002,0.4675,0.21910112359550563,-1.0863244514106583,1.6111111111111112
25,0.1353759765625,0.057861328125,-0.0107421875,0.1362365722656249,0.064453125,-0.005126953125,0.1506408691406249,3,79,64,46.0,79.0,0.02001953125,69.0,0.001953125,-0.03271484375,0.045654296875,0.0009765625000000017,-0.03059895833333333,0.036216227213541646,0.000976562500000001,0.9435,0.030303030303030304,-2.0003521126760564,1.4230769230769231
26,0.036865234375,-0.00830078125,-0.05615234375,0.036376953125,0.008544921875,-0.030029296875,0.04736328125,2,89,64,106.0,89.0,0.0263671875,89.0,0.013916015625,-0.011962890625,0.039794921875,0.012776692708333332,-0.017903645833333332,0.04134318033854163,0.001139322916666666,0.306,1.6285714285714286,-11.14345238095238,15.265624999999773
27,0.0245361328125,0.00146484375,-0.038818359375,0.042236328125,0.028076171875,-0.018798828125,0.079345703125,1,81,64,65.0,81.0,0.01220703125,82.0,0.015869140625,-0.01025390625,0.04346313476562491,0.003499348958333333,-0.02457682291666667,0.031496175130208304,0.012369791666666666,0.2519,0.5652173913043478,-4.0,5.930357142857117
28,0.0150146484375,0.00244140625,-0.043463134765624994,0.0458984375,0.01953125,-0.022705078125,0.0634765625,2,99,64,56.0,74.0,0.0008544921875,71.0,0.009033203125,-0.0107421875,0.028564453125,-0.001953125,-0.02441609700520833,0.02083536783854164,0.010986328124999998,0.378,0.4625,-4.5,5.201249999999982
29,0.0626220703125,0.024169921875,-0.03125,0.0849609375,0.031982421875,-0.03369140625,0.10303344726562491,4,106,64,108.0,106.0,0.0067138671875,104.0,0.014892578125,-0.021246337890624998,0.052001953125,-0.008707682291666666,-0.03987833658854167,0.021484374999999997,0.023600260416666664,0.4371,0.46564885496183206,-4.5,4.5006578947368325
30,0.0299072265625,-0.021728515625,-0.072021484375,0.030517578125,-0.0244140625,-0.073004150390625,0.02197265625,1,67,64,8.0,67.0,0.006591796875,60.0,-0.0009765625,-0.017333984375,0.015869140625,-0.0008138020833333326,-0.022625732421875003,0.021728515625,-0.00016276041666666696,0.9292,0.04,-3.3045516304347826,2.9458333333333133
31,0.034912109375,-0.010009765625,-0.056890869140624994,0.039306640625,0.014404296875,-0.02587890625,0.0556640625,2,85,64,57.0,73.0,0.00146484375,63.0,0.005615234375,-0.017828369140624998,0.02686157226562491,0.003906250000000002,-0.020184326171875,0.02783203125,0.001708984375,0.6425,0.3898305084745763,-5.669444444444443,6.336363636363592
32,0.0052490234375,0.015869140625,-0.033209228515624994,0.06298828125,0.02685546875,-0.02294921875,0.07764282226562491,2,79,64,38.0,71.0,0.016357421875,75.0,0.013427734375,-0.004638671875,0.03076171875,0.011881510416666664,-0.011149088541666664,0.03385416666666667,0.001546223958333333,0.1507,0.5,-3.1677631578947363,4.714285714285714
