layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_rescue_p,val_spec,val_spec_lo,val_spec_hi,val_control,concentration,concentration_lo,concentration_hi
0,0.0206756591796875,0.00439453125,-0.032965087890624994,0.04102172851562491,-0.0185546875,-0.055670166015624994,0.01806640625,5,97,64,96.0,78.0,0.0078125,77.0,-0.002197265625,-0.0263671875,0.0224609375,0.8791,0.005533854166666666,-0.025313313802083338,0.040529378255208304,-0.007731119791666666,0.11842105263157894,-5.400416666666667,4.911363636363603
1,0.028064727783203125,0.001708984375,-0.031494140625,0.03540649414062491,-0.02490234375,-0.06298828125,0.01171875,4,109,64,42.0,109.0,0.02906179428100586,96.0,-0.00341796875,-0.034680175781249996,0.024169921875,0.8509,0.015787760416666668,-0.010500081380208335,0.04085286458333333,-0.019205729166666664,0.13725490196078433,-3.833653846153846,3.5168621700879656
2,0.033191680908203125,0.017578125,-0.021246337890624998,0.05859375,-0.015380859375,-0.051763916015624994,0.01953125,3,113,64,75.0,101.0,0.00371551513671875,96.0,-0.00634765625,-0.04541015625,0.02954711914062491,0.7584,-0.004313151041666668,-0.035076904296875,0.02579956054687497,-0.002034505208333328,0.4126984126984127,-7.9025,9.335294117647031
3,0.01161956787109375,-0.005615234375,-0.047369384765624994,0.036865234375,-0.019287109375,-0.057373046875,0.017578125,0,59,64,,,,,,,,,,,,,,,
4,0.027496337890625,0.03515625,-0.0007385253906249979,0.071533203125,0.005615234375,-0.034912109375,0.046142578125,2,97,64,84.0,97.0,0.02291107177734375,102.0,0.0107421875,-0.02685546875,0.046875,0.5928,0.019042968750000003,-0.009279378255208333,0.04752604166666667,-0.008300781250000007,1.9130434782608696,,
5,0.0362091064453125,0.01318359375,-0.030279541015624998,0.055908203125,-0.025390625,-0.063726806640625,0.01220703125,4,95,64,28.0,71.0,0.02337026596069336,68.0,-0.004150390625,-0.029541015625,0.02099609375,0.7665,-0.019287109374999993,-0.047932942708333336,0.010909016927083272,0.015136718750000002,0.16346153846153846,-3.625,4.0
6,0.011505126953125,0.02587890625,-0.017578125,0.06982421875,-0.004638671875,-0.046148681640624994,0.035888671875,0,60,64,,,,,,,,,,,,,,,
7,0.04305267333984375,0.02490234375,-0.0205078125,0.067626953125,0.0029296875,-0.03173828125,0.03857421875,1,99,64,62.0,99.0,-0.00119781494140625,89.0,0.00244140625,-0.029052734375,0.032958984375,0.8922,-0.023518880208333332,-0.05314331054687501,0.004638671875,0.025960286458333336,0.8333333333333334,-8.358214285714286,9.335416666666637
8,0.03278350830078125,0.00341796875,-0.0322265625,0.03955078125,0.0009765625,-0.032958984375,0.035888671875,3,84,64,89.0,84.0,0.000606536865234375,84.0,-0.00390625,-0.025390625,0.017333984375,0.7436,-0.0004882812499999987,-0.028405761718750006,0.027506510416666668,-0.0034179687500000004,-4.0,-8.601666666666667,9.25446428571422
9,0.01850128173828125,0.039306640625,-0.003662109375,0.083251953125,0.0,-0.0400390625,0.0400390625,1,73,64,3.0,73.0,0.01287841796875,78.0,0.00244140625,-0.02392578125,0.02783203125,0.8675,-0.007649739583333332,-0.03540242513020833,0.019368489583333332,0.010091145833333334,inf,-8.4675,7.8126420454545435
10,0.0344696044921875,0.001220703125,-0.03662109375,0.0400390625,-0.00439453125,-0.041998291015624994,0.032470703125,1,70,64,57.0,70.0,0.009979248046875,63.0,-0.00390625,-0.02685546875,0.017578125,0.7432,-0.006998697916666664,-0.03710937499999999,0.02262573242187497,0.00309244791666667,0.8888888888888888,-7.287662337662337,6.721428571428468
11,0.020709991455078125,0.017578125,-0.024658203125,0.06396484375,-0.003662109375,-0.037115478515624994,0.030029296875,2,74,64,77.0,74.0,0.013336181640625,68.0,0.0126953125,-0.008544921875,0.03369140625,0.26,0.01904296875,-0.009523518880208333,0.04630940755208328,-0.006347656250000002,-3.466666666666667,,
12,0.03305244445800781,0.00048828125,-0.037353515625,0.037841796875,0.005126953125,-0.026373291015624998,0.0361328125,1,66,64,70.0,66.0,0.01090240478515625,61.0,0.0009765625,-0.0185546875,0.02001953125,0.9408,-0.009033203124999998,-0.03532104492187501,0.0178243001302083,0.010009765624999993,0.19047619047619047,-7.1434523809523816,8.504166666666606
13,-0.00629425048828125,-0.00634765625,-0.0400390625,0.028076171875,0.011962890625,-0.02978515625,0.05811157226562491,2,98,64,46.0,77.0,0.0095367431640625,76.0,0.00048828125,-0.021728515625,0.02222290039062491,0.9812,-0.011474609374999998,-0.038004557291666664,0.014815266927083275,0.011962890625,0.04081632653061224,-6.0,5.573809523809489
14,0.03253936767578125,-0.00146484375,-0.037353515625,0.03515625,-0.025390625,-0.059332275390624994,0.006591796875,1,80,64,41.0,80.0,0.01152801513671875,76.0,0.02001953125,-0.001953125,0.04296875,0.087,0.011067708333333334,-0.016687011718750002,0.039552815755208304,0.008951822916666668,-0.7884615384615384,-8.8,6.001388888888869
15,0.00547027587890625,-0.01123046875,-0.045660400390624994,0.02222290039062491,0.002197265625,-0.0302734375,0.034423828125,4,81,64,66.0,75.0,-0.0006618499755859375,84.0,-0.013427734375,-0.044677734375,0.015625,0.3967,-0.008951822916666668,-0.04427083333333333,0.027185058593749943,-0.004475911458333334,-6.111111111111111,-15.91875,16.333333333333332
16,-0.00913238525390625,0.011474609375,-0.025634765625,0.046875,0.0107421875,-0.03125,0.05078735351562491,3,92,64,120.0,88.0,0.019750595092773438,95.0,-0.000732421875,-0.03466796875,0.03125,0.9772,-0.0021158854166666696,-0.027345784505208335,0.022867838541666664,0.0013834635416666657,-0.06818181818181818,-9.182272727272727,7.860714285714233
17,0.03762054443359375,-0.0126953125,-0.056640625,0.03272094726562491,0.021240234375,-0.016845703125,0.05689086914062491,4,109,64,25.0,89.0,0.019685745239257812,92.0,0.010498046875,-0.018316650390624998,0.038818359375,0.4912,0.0065917968750000035,-0.023195393880208335,0.03499552408854164,0.0039062499999999974,0.4942528735632184,-4.118552036199095,5.866874999999997
18,0.04003143310546875,0.01611328125,-0.026129150390624998,0.058349609375,-0.020751953125,-0.057379150390624994,0.01513671875,1,71,64,35.0,71.0,0.010351181030273438,67.0,-0.006103515625,-0.03125,0.020263671875,0.6728,0.002278645833333334,-0.023114013671875003,0.028971354166666664,-0.008382161458333332,0.29411764705882354,-4.867045454545453,5.238392857142853
19,0.04377937316894531,0.025146484375,-0.01416015625,0.06177368164062491,-0.009033203125,-0.044189453125,0.02685546875,3,97,64,57.0,77.0,-0.003513336181640625,81.0,-0.005859375,-0.031982421875,0.020751953125,0.6765,0.008951822916666668,-0.018798828125,0.03768107096354164,-0.014811197916666661,0.6486486486486487,-9.0,10.003571428571377
20,-0.0010528564453125,0.01025390625,-0.033203125,0.05322875976562491,0.015380859375,-0.029058837890624998,0.060302734375,2,88,64,89.0,88.0,-0.0026340484619140625,83.0,-0.005615234375,-0.03076171875,0.02001953125,0.6854,0.0012207031249999983,-0.026774088541666668,0.02978515625,-0.006835937500000002,-0.36507936507936506,-5.667105263157895,6.778787878787864
21,-0.004261016845703125,0.018798828125,-0.02197265625,0.06201171875,0.0078125,-0.03759765625,0.0556640625,2,77,64,3.0,77.0,0.010549545288085938,77.0,-0.021240234375,-0.0458984375,0.00146484375,0.0806,-0.012613932291666664,-0.04321492513020833,0.02124633789062491,-0.008626302083333334,-2.71875,-15.882291666666664,13.334999999999976
22,0.00261688232421875,0.0029296875,-0.048583984375,0.05421142578124982,0.023193359375,-0.024169921875,0.07349243164062491,1,84,64,57.0,84.0,-0.0044403076171875,78.0,0.016845703125,-0.007574462890624998,0.043212890625,0.21,-0.005208333333333335,-0.03141276041666667,0.021488444010416607,0.022054036458333332,0.7263157894736842,-5.667307692307692,7.0
23,0.02704620361328125,0.002685546875,-0.04052734375,0.04517211914062491,0.023681640625,-0.010504150390624998,0.060302734375,3,82,64,90.0,78.0,0.00750732421875,64.0,0.02197265625,0.00048828125,0.04345703125,0.0597,0.010172526041666664,-0.015462239583333332,0.035483805338541646,0.011800130208333332,0.9278350515463918,-5.0,7.0
24,-0.00786590576171875,-0.01806640625,-0.060791015625,0.02490234375,-0.010009765625,-0.044921875,0.024658203125,0,62,64,,,,,,,,,,,,,,,
25,0.009185791015625,0.0341796875,-0.001226806640624998,0.070068359375,0.015625,-0.031494140625,0.063232421875,1,100,64,81.0,100.0,-0.00360107421875,92.0,0.003662109375,-0.0205078125,0.030029296875,0.7887,-0.008138020833333332,-0.032877604166666664,0.01741943359374994,0.01180013020833333,0.234375,-5.0,5.316590389016007
26,0.01668548583984375,0.015869140625,-0.022216796875,0.052734375,-0.01171875,-0.0498046875,0.025634765625,1,75,64,41.0,75.0,-0.0287322998046875,70.0,-0.007080078125,-0.02783203125,0.012939453125,0.5225,-0.017171223958333336,-0.04077351888020833,0.00529174804687497,0.010091145833333332,0.6041666666666666,,
27,0.04358673095703125,0.027099609375,-0.010748291015624998,0.064208984375,0.00439453125,-0.040283203125,0.050048828125,3,94,64,52.0,86.0,0.0075836181640625,85.0,0.0341796875,0.00732421875,0.06298828125,0.018,0.005940755208333332,-0.02742513020833333,0.037030029296874975,0.028238932291666664,7.777777777777778,-20.267142857142858,27.72142857142847
