layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
0,0.01953125,-0.01220703125,-0.04248046875,0.01904296875,0.013671875,-0.0205078125,0.04931640625,0,38,64,,,,,,,,,,,,,,,
1,0.0322265625,0.01025390625,-0.02734375,0.046875,0.01611328125,-0.0283203125,0.0595703125,1,81,64,110.0,81.0,0.00927734375,74.0,-0.0048828125,-0.025891113281249996,0.01708984375,-0.0016276041666666644,-0.02083333333333333,0.017252604166666664,-0.003255208333333332,0.6958,-0.30303030303030304,-7.203333333333332,5.25
2,0.01220703125,0.03955078125,-0.002453613281249996,0.083984375,0.029296875,-0.0185546875,0.08106689453124982,2,127,64,26.0,127.0,0.01904296875,127.0,0.01708984375,-0.025390625,0.06251220703124982,0.012044270833333336,-0.020507812499999997,0.048828124999999986,0.005045572916666668,0.4665,0.5833333333333334,-2.750694444444444,4.60062499999999
3,0.009765625,0.02685546875,-0.0078125,0.0625,0.01318359375,-0.02783203125,0.0537109375,0,56,64,,,,,,,,,,,,,,,
4,0.02587890625,0.05029296875,0.0087890625,0.09326171875,0.0283203125,-0.0107421875,0.06982421875,3,120,64,35.0,80.0,0.01220703125,76.0,-0.00732421875,-0.02783203125,0.01318359375,-0.006835937500000001,-0.02766927083333333,0.014811197916666666,-0.00048828124999999935,0.4994,-0.25862068965517243,-4.75125,3.137954545454522
5,0.0322265625,0.00830078125,-0.02734375,0.04443359375,0.01220703125,-0.022473144531249996,0.04833984375,1,70,64,26.0,70.0,-0.00244140625,67.0,-0.001953125,-0.01806640625,0.01416015625,0.00390625,-0.019694010416666664,0.026041666666666664,-0.005859375,0.8568,-0.16,,
6,0.00390625,0.0263671875,-0.019543457031249996,0.07373046875,0.01806640625,-0.023449707031249996,0.05908203125,1,76,64,113.0,76.0,0.00732421875,64.0,0.0078125,-0.016125488281249996,0.0322265625,0.001302083333333333,-0.0224609375,0.026204427083333336,0.006510416666666668,0.559,0.43243243243243246,,
7,0.00341796875,-0.0068359375,-0.04931640625,0.033203125,-0.015625,-0.048828125,0.0166015625,1,74,64,105.0,74.0,0.00537109375,69.0,-0.0029296875,-0.02099609375,0.015637207031249822,0.00862630208333333,-0.013350423177083333,0.03173828125,-0.011555989583333334,0.7975,0.1875,,
8,0.013671875,-0.00244140625,-0.03564453125,0.0341796875,0.0,-0.0302734375,0.03173828125,2,87,64,7.0,87.0,0.01220703125,89.0,0.01513671875,-0.0087890625,0.03857421875,0.003580729166666667,-0.0205078125,0.02718098958333333,0.011555989583333332,0.2324,inf,-12.335,22.012499999999818
9,0.005859375,0.021484375,-0.013671875,0.05762939453124982,0.00390625,-0.02783203125,0.0361328125,1,90,64,3.0,90.0,0.001953125,89.0,0.01611328125,-0.0107421875,0.04443359375,0.015462239583333336,-0.00846761067708333,0.04085693359374995,0.0006510416666666652,0.2707,4.125,-11.5,19.0
