layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_rescue_p,val_spec,val_spec_lo,val_spec_hi,val_control,concentration,concentration_lo,concentration_hi
10,0.00335693359375,-0.0184326171875,-0.0506591796875,0.012576293945312456,-0.022705078125,-0.05126953125,0.004400634765624911,6,116,64,91,66,0.0048828125,59,0.000732421875,-0.01025390625,0.011474609375,0.9315,0.002115885416666667,-0.011393229166666666,0.015543619791666668,-0.0013834635416666672,-0.03225806451612903,-1.6925,1.2502314814814781
11,0.0224609375,-0.0069580078125,-0.0421173095703125,0.026611328125,-0.009765625,-0.04345703125,0.023193359375,5,124,64,60,124,0.0043487548828125,123,0.00732421875,-0.0146484375,0.029296875,0.5464,0.0025227864583333348,-0.017904663085937498,0.02278747558593749,0.004801432291666666,-0.75,-9.333333333333334,10.402499999999964
12,0.01654052734375,-0.0277099609375,-0.058837890625,0.001220703125,-0.009521484375,-0.03564453125,0.016357421875,6,104,64,85,67,0.00732421875,41,0.0025634765625,-0.004031372070312499,0.0093994140625,0.4823,-0.00020345052083333413,-0.014650472005208335,0.014689127604166666,0.0027669270833333326,-0.2692307692307692,-3.45125,3.334374999999985
13,0.03900146484375,-0.0015869140625,-0.0314971923828125,0.028076171875,0.0137939453125,-0.025146484375,0.048831176757812456,6,106,64,104,106,0.01806640625,100,0.00537109375,-0.013671875,0.025390625,0.5978,0.001749674479166667,-0.016439819335937498,0.01953125,0.0036214192708333343,0.3893805309734513,,
14,6.103515625e-05,-0.0067138671875,-0.0395538330078125,0.0234375,0.0115966796875,-0.01611328125,0.0380859375,5,126,64,38,105,0.017578125,102,0.0048828125,-0.01611328125,0.025390625,0.6529,0.0013427734375000013,-0.019166056315104166,0.021321614583333332,0.0035400390625000017,0.42105263157894735,-6.213596491228069,7.791611842105232
15,0.0068359375,-0.0006103515625,-0.0384521484375,0.03674926757812491,0.0245361328125,-0.003662109375,0.0537109375,6,127,64,40,127,0.009674072265625,125,-0.0023193359375,-0.029302978515624998,0.0234375,0.8783,-0.002970377604166667,-0.03080342610677083,0.023152669270833332,0.0006510416666666672,-0.0945273631840796,-4.164663817195462,2.7897368421052593
16,0.05535888671875,0.0321044921875,-0.011965942382812499,0.07470703125,0.0311279296875,-0.009033203125,0.07080078125,4,92,64,127,81,0.027008056640625,80,0.013916015625,-0.0048828125,0.033203125,0.1785,0.008666992187500002,-0.010011800130208337,0.028162638346354095,0.0052490234375,0.4470588235294118,-1.8962056303549566,3.2505681818181738
17,0.04046630859375,-0.020751953125,-0.0557861328125,0.014404296875,-0.0074462890625,-0.0379638671875,0.023928833007812456,5,82,64,82,82,0.01220703125,57,0.0050048828125,-0.0072021484375,0.01806640625,0.465,-0.0014648437499999991,-0.015869140625,0.01359049479166667,0.006469726562499998,-0.6721311475409836,-7.401764705882353,6.401666666666642
18,0.05145263671875,0.0133056640625,-0.0311279296875,0.057861328125,0.018310546875,-0.022708129882812497,0.059817504882812456,2,79,64,89,79,0.013427734375,89,0.0009765625,-0.013916015625,0.015380859375,0.9252,-0.005655924479166665,-0.021199544270833332,0.009765625,0.006632486979166665,0.05333333333333334,-3.0,2.751249999999982
19,0.02911376953125,-0.0045166015625,-0.0476104736328125,0.038577270507812456,0.005859375,-0.028692626953124998,0.0394287109375,4,81,64,100,81,0.013580322265625,83,0.0018310546875,-0.0123291015625,0.016845703125,0.8127,0.007242838541666666,-0.006998697916666668,0.0224609375,-0.005411783854166667,0.3125,-4.565372670807453,4.484274193548381
20,0.003173828125,-0.0069580078125,-0.0458984375,0.0318603515625,0.0015869140625,-0.042486572265624994,0.044677734375,5,107,64,72,81,0.018798828125,76,-0.0009765625,-0.01953125,0.01611328125,0.957,-0.007202148437500002,-0.0263275146484375,0.011271158854166666,0.0062255859375,-0.6153846153846154,-4.66764705882353,4.923809523809513
21,0.0,-0.008056640625,-0.0415069580078125,0.0245361328125,-0.0247802734375,-0.0600616455078125,0.008670043945312456,4,116,64,111,116,0.005035400390625,102,-0.0130615234375,-0.0291748046875,0.0019561767578124556,0.1024,-0.005330403645833334,-0.020751953125,0.009970092773437488,-0.007731119791666667,0.5270935960591133,-2.125625,3.736939571150096
22,0.025299072265625,0.0101318359375,-0.021728515625,0.0404052734375,0.0079345703125,-0.0244140625,0.038699340820312456,8,122,64,69,122,0.0130615234375,124,0.0062255859375,-0.020144653320312497,0.031741333007812456,0.6492,0.008382161458333332,-0.017740885416666668,0.03450520833333333,-0.002156575520833333,0.7846153846153846,,
23,0.00579833984375,-0.0028076171875,-0.027346801757812497,0.0213623046875,-0.0147705078125,-0.0426055908203125,0.012454223632812456,6,125,64,60,125,0.004425048828125,126,0.00439453125,-0.0146484375,0.024169921875,0.6709,0.008748372395833334,-0.010294596354166664,0.027222696940104155,-0.004353841145833334,-0.2975206611570248,-6.962190476190475,8.0
24,0.0147705078125,0.0076904296875,-0.023687744140624998,0.0384521484375,-0.004150390625,-0.0382110595703125,0.02978515625,7,116,64,65,86,0.0029296875,85,-0.0076904296875,-0.025271606445312497,0.00927734375,0.4087,-0.019897460937500003,-0.03739420572916666,-0.0027669270833333313,0.01220703125,1.8529411764705883,-6.8757440476190474,6.7869047619047445
25,0.0196533203125,0.02978515625,-0.010867309570312499,0.07202758789062491,0.0362548828125,-0.003787231445312499,0.07873840332031246,6,126,64,44,82,0.004638671875,87,0.0142822265625,-0.0006103515625,0.02978515625,0.0828,0.0076904296875,-0.009196980794270834,0.024659220377604152,0.006591796874999999,0.3939393939393939,-1.214363354037267,2.8809873949579825
26,0.04644775390625,0.0426025390625,0.01611328125,0.0693359375,0.044189453125,0.017822265625,0.06897277832031246,6,117,64,57,109,0.002593994140625,109,0.0146484375,0.0009765625,0.028564453125,0.039,0.0028076171874999983,-0.01171875,0.017537434895833332,0.011840820312500003,0.3314917127071823,0.027762681159420294,0.7515192190359975
27,0.07562255859375,0.032470703125,0.004144287109375002,0.062744140625,0.0308837890625,-0.0009765625,0.06348266601562491,6,128,64,121,69,0.00677490234375,84,0.0068359375,-0.0057373046875,0.01904296875,0.2827,0.0005696614583333313,-0.011555989583333334,0.01286010742187497,0.006266276041666667,0.22134387351778656,-0.5926082862523541,1.4545948616600783
