layer,expert,pair,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_rescue_p,val_spec,val_spec_lo,val_spec_hi,val_spec_p,val_control,val_rescue_active,rank,is_two_stage
34,94,L34E094,106,0.064697265625,107,0.03369140625,0.0126953125,0.0556640625,0.0022,0.03157552083333333,0.00943603515625,0.054361979166666664,0.0059,0.0021158854166666687,0.04030373831775701,11,
28,30,L28E030,115,0.061767578125,115,0.08154296875,0.05419921875,0.1123046875,0.0,0.07096354166666666,0.042317708333333336,0.10335286458333333,0.0001,0.010579427083333329,0.0907608695652174,12,
43,37,L43E037,70,0.06103515625,62,0.03759765625,0.016589355468750004,0.064453125,0.0006,-0.03434244791666667,-0.07486979166666666,0.005533854166666666,0.093,0.07194010416666666,0.07762096774193548,13,
38,57,L38E057,83,0.050537109375,94,0.04833984375,0.02978515625,0.068359375,0.0,0.036295572916666664,0.017740885416666668,0.056315104166666664,0.0002,0.012044270833333334,0.06582446808510638,14,
39,40,L39E040,125,0.046142578125,121,0.04541015625,0.0205078125,0.0712890625,0.0007,0.03971354166666667,0.014485677083333334,0.06689453125,0.0037,0.005696614583333334,0.04803719008264463,15,
38,38,L38E038,112,0.043212890625,107,0.05224609375,0.02734375,0.07666015625,0.0,0.04280598958333333,0.018391927083333332,0.0673828125,0.001,0.009440104166666666,0.0625,16,
28,127,L28E127,96,0.04248046875,99,0.05224609375,0.02392578125,0.0869140625,0.0002,0.03434244791666667,0.004231770833333337,0.06998697916666667,0.0347,0.017903645833333336,0.06755050505050506,17,
43,36,L43E036,97,0.03515625,98,0.0498046875,0.02294921875,0.07666015625,0.0004,-0.024902343749999993,-0.06299235026041666,0.011885579427083277,0.1973,0.07470703125,0.06505102040816327,18,
47,32,L47E032,117,0.034912109375,110,0.03515625,0.01611328125,0.0556640625,0.0007,0.05859375,0.03255208333333333,0.08512369791666666,0.0001,-0.0234375,0.04090909090909091,19,
29,1,L29E001,97,0.03271484375,102,0.00390625,-0.0146484375,0.02392578125,0.7422,-0.006184895833333331,-0.025065104166666664,0.01350911458333333,0.5494,0.010091145833333332,0.004901960784313725,20,
44,27,L44E027,73,0.03271484375,72,0.03173828125,0.0126953125,0.052734375,0.0013,-0.11409505208333334,-0.17415771484375,-0.059729003906250064,0.0,0.14583333333333334,0.05642361111111111,21,
47,34,L47E034,114,0.0322265625,109,0.0322265625,0.00439453125,0.0625,0.0344,0.06054687500000001,0.030432128906249998,0.09114583333333334,0.0001,-0.028320312499999997,0.03784403669724771,22,
30,89,L30E089,82,0.031005859375,90,0.033203125,0.0126953125,0.0556640625,0.0036,0.03694661458333333,0.01416015625,0.06168619791666666,0.0027,-0.003743489583333333,0.04722222222222222,23,
26,38,L26E038,116,0.022216796875,109,0.0048828125,-0.0146484375,0.02392578125,0.6491,-0.0019531249999999983,-0.018391927083333336,0.013997395833333332,0.8278,0.006835937499999998,0.005733944954128441,24,
41,121,L41E121,68,0.019775390625,60,-0.0009765625,-0.01513671875,0.0126953125,0.9447,-0.03206380208333333,-0.05289713541666667,-0.012369791666666668,0.0016,0.031087239583333336,-0.0020833333333333333,25,
11,115,L11E115,101,0.018798828125,100,0.0048828125,-0.0087890625,0.01904296875,0.5429,0.0009765625,-0.01513671875,0.016931152343749943,0.921,0.00390625,0.00625,26,
3,34,L3E034,68,0.01806640625,62,-0.00048828125,-0.029296875,0.030285644531249822,1.0,0.008300781249999998,-0.020186360677083334,0.03857421874999999,0.6123,-0.0087890625,-0.0010080645161290322,27,
11,58,L11E058,77,0.017822265625,69,0.009765625,-0.00439453125,0.02490234375,0.2128,0.010579427083333334,-0.0035807291666666674,0.02587890625,0.1833,-0.0008138020833333326,0.018115942028985508,28,
27,40,L27E040,128,0.017578125,126,0.02392578125,-0.00390625,0.05224609375,0.1075,0.014322916666666668,-0.010420735677083333,0.03955078125,0.2799,0.009602864583333332,0.024305555555555556,29,
47,85,L47E085,79,0.017333984375,86,0.0087890625,-0.00830078125,0.02734375,0.377,0.021647135416666668,-0.007975260416666668,0.05208333333333333,0.1587,-0.01285807291666667,0.01308139534883721,30,
0,120,L0E120,67,0.01708984375,70,-0.0107421875,-0.0302734375,0.00927734375,0.3317,-0.009114583333333336,-0.02995198567708333,0.012532552083333329,0.414,-0.0016276041666666665,-0.019642857142857142,31,
44,54,L44E054,111,0.016845703125,99,0.00390625,-0.01123046875,0.01953125,0.6604,-0.13517252604166666,-0.18839925130208335,-0.08723958333333333,0.0,0.13907877604166669,0.005050505050505051,32,
36,2,L36E002,122,0.0166015625,117,0.0146484375,-0.00341796875,0.0341796875,0.1417,0.006835937499999997,-0.010416666666666664,0.025553385416666668,0.4634,0.007812500000000002,0.016025641025641024,33,
46,67,L46E067,86,0.016357421875,79,0.001953125,-0.015625,0.02099609375,0.8826,0.029296875,-0.001306152343750002,0.060225423177083265,0.0668,-0.027343749999999997,0.0031645569620253164,34,
16,127,L16E127,80,0.015625,82,0.01416015625,-0.0029296875,0.0322265625,0.1176,0.005208333333333334,-0.012044270833333332,0.023111979166666664,0.5684,0.008951822916666666,0.022103658536585365,35,
32,32,L32E032,81,0.01513671875,85,0.0185546875,0.0009765625,0.03662109375,0.0465,0.01025390625,-0.008467610677083336,0.029622395833333332,0.3125,0.008300781250000002,0.027941176470588237,36,
7,100,L7E100,70,0.014892578125,73,0.00439453125,-0.009765625,0.0185546875,0.6021,0.008789062500000002,-0.007486979166666666,0.025227864583333332,0.3078,-0.004394531250000002,0.007705479452054794,37,
40,105,L40E105,109,0.014892578125,107,0.02490234375,0.005847167968750004,0.044921875,0.013,-0.03011067708333333,-0.0595703125,-0.0008097330729167265,0.0479,0.05501302083333334,0.029789719626168224,38,
42,55,L42E055,65,0.01416015625,63,0.01611328125,0.0029296875,0.0302734375,0.0225,-0.054036458333333336,-0.0849609375,-0.022456868489583386,0.001,0.07014973958333334,0.03273809523809524,39,
10,14,L10E014,114,0.013916015625,107,-0.01513671875,-0.03515625,0.003918457031249822,0.1474,-0.004882812499999998,-0.026041666666666664,0.016280110677083275,0.6585,-0.01025390625,-0.018107476635514017,40,
34,91,L34E091,69,0.012939453125,66,-0.001953125,-0.01220703125,0.0078125,0.7806,-0.008463541666666666,-0.023274739583333332,0.006184895833333333,0.2705,0.006510416666666666,-0.003787878787878788,41,
3,1,L3E001,68,0.01220703125,54,0.0009765625,-0.01513671875,0.017578125,0.9557,0.012695312499999997,-0.0073242187500000035,0.03564453125,0.2546,-0.011718749999999998,0.0023148148148148147,42,
26,115,L26E115,84,0.01220703125,92,0.00634765625,-0.0078125,0.0205078125,0.4128,0.005533854166666667,-0.009114583333333329,0.01953125,0.4612,0.000813802083333333,0.008831521739130434,43,
47,117,L47E117,108,0.011962890625,100,0.0302734375,0.00439453125,0.05810546875,0.023,0.050130208333333336,0.022786458333333332,0.0771484375,0.0003,-0.019856770833333336,0.03875,44,
24,27,L24E027,71,0.01171875,77,0.00390625,-0.01171875,0.0224609375,0.7179,0.0034179687499999983,-0.01318359375,0.021158854166666668,0.7264,0.00048828125,0.006493506493506494,45,
35,115,L35E115,113,0.01171875,111,-0.0029296875,-0.017578125,0.01171875,0.7491,-0.005208333333333333,-0.02001953125,0.009602864583333332,0.4986,0.002278645833333334,-0.0033783783783783786,46,
41,97,L41E097,103,0.01171875,94,0.001953125,-0.01318359375,0.017578125,0.8477,-0.03483072916666667,-0.05745442708333333,-0.012695312499999997,0.0023,0.036783854166666664,0.0026595744680851063,47,
33,111,L33E111,119,0.01123046875,112,-0.00341796875,-0.02490234375,0.01611328125,0.7881,-0.02099609375,-0.04378662109374999,-0.0009765624999999987,0.0521,0.017578125,-0.00390625,48,
9,111,L9E111,95,0.010986328125,76,-0.01025390625,-0.032727050781249996,0.0107421875,0.3943,-0.015625,-0.041670735677083334,0.009602864583333332,0.2394,0.005371093749999998,-0.017269736842105265,49,
8,38,L8E038,102,0.010498046875,99,-0.00048828125,-0.0263671875,0.02490234375,1.0,0.006022135416666666,-0.020670572916666668,0.032552083333333336,0.6799,-0.006510416666666669,-0.0006313131313131314,50,
37,121,L37E121,90,0.010498046875,84,0.00537109375,-0.00732421875,0.0185546875,0.4565,-0.002115885416666668,-0.01708984375,0.012862141927083275,0.8035,0.007486979166666669,0.00818452380952381,51,
0,81,L0E081,72,0.01025390625,70,-0.00634765625,-0.02001953125,0.0068359375,0.3836,-0.004720052083333336,-0.019694010416666664,0.010579427083333332,0.5627,-0.0016276041666666691,-0.011607142857142858,52,
30,22,L30E022,84,0.01025390625,76,0.02490234375,-0.00390625,0.06300048828124982,0.1542,0.019694010416666664,-0.009928385416666666,0.059244791666666664,0.3196,0.005208333333333333,0.04194078947368421,53,
41,14,L41E014,105,0.01025390625,94,0.0,-0.01416015625,0.0146484375,1.0,-0.038736979166666664,-0.05940755208333333,-0.018880208333333332,0.0006,0.038736979166666664,0.0,54,
29,82,L29E082,108,0.010009765625,100,0.0087890625,-0.0078125,0.02587890625,0.3323,-0.0022786458333333326,-0.019205729166666664,0.01513671875,0.8125,0.011067708333333332,0.01125,55,
38,28,L38E028,89,0.010009765625,81,0.0146484375,0.00146484375,0.0283203125,0.044,-0.0003255208333333339,-0.013997395833333334,0.01416015625,0.9817,0.014973958333333336,0.023148148148148147,56,
39,89,L39E089,84,0.010009765625,88,-0.005859375,-0.02880859375,0.0126953125,0.6634,-0.01611328125,-0.036458333333333336,0.002278645833333332,0.1055,0.010253906250000002,-0.008522727272727272,57,
0,93,L0E093,85,0.009765625,80,0.0,-0.01611328125,0.01611328125,1.0,0.0024414062499999996,-0.013020833333333332,0.0185546875,0.7763,-0.002441406249999999,0.0,58,
1,86,L1E086,79,0.009765625,63,0.00341796875,-0.012707519531249996,0.022473144531249822,0.7663,0.009440104166666668,-0.014001464843749997,0.03662516276041661,0.4716,-0.006022135416666668,0.006944444444444444,59,
12,115,L12E115,94,0.009521484375,94,0.0146484375,-0.001953125,0.03173828125,0.1124,-0.0030924479166666674,-0.019694010416666668,0.013513183593749945,0.745,0.017740885416666664,0.0199468085106383,60,
34,14,L34E014,109,0.00927734375,103,0.00830078125,-0.0078125,0.02490234375,0.3563,0.003092447916666668,-0.012373860677083333,0.0185546875,0.7203,0.005208333333333334,0.010315533980582525,61,
29,9,L29E009,84,0.009033203125,84,0.01123046875,-0.00146484375,0.02392578125,0.0959,-0.001139322916666666,-0.015136718749999997,0.013346354166666666,0.8924,0.012369791666666666,0.01711309523809524,62,
34,18,L34E018,82,0.009033203125,85,-0.00732421875,-0.02099609375,0.00634765625,0.3042,-0.0166015625,-0.03125,-0.002437337239583392,0.0286,0.00927734375,-0.011029411764705883,63,
38,55,L38E055,84,0.009033203125,84,0.00634765625,-0.005859375,0.0185546875,0.3599,-0.010579427083333332,-0.02376302083333333,0.002604166666666667,0.1255,0.016927083333333332,0.009672619047619048,64,
25,104,L25E104,119,0.008544921875,120,0.0185546875,-0.01025390625,0.04688720703124982,0.221,0.016764322916666664,-0.009440104166666666,0.043294270833333336,0.2251,0.0017903645833333326,0.019791666666666666,65,
33,80,L33E080,71,0.008544921875,74,-0.00390625,-0.017102050781249996,0.009765625,0.6045,-0.017415364583333336,-0.03255208333333333,-0.0024414062499999996,0.0255,0.013509114583333332,-0.006756756756756757,66,
35,60,L35E060,123,0.008544921875,118,0.0009765625,-0.01806640625,0.02001953125,0.964,0.002766927083333334,-0.013671875,0.01904296875,0.7547,-0.001790364583333334,0.001059322033898305,67,
42,101,L42E101,98,0.008544921875,91,0.0009765625,-0.01318359375,0.015625,0.9495,-0.07438151041666667,-0.10628255208333333,-0.044108072916666664,0.0,0.07535807291666667,0.0013736263736263737,68,
0,53,L0E053,87,0.00830078125,82,-0.00341796875,-0.02099609375,0.01416015625,0.741,0.007649739583333335,-0.008951822916666668,0.024576822916666668,0.3807,-0.011067708333333332,-0.005335365853658537,69,
16,30,L16E030,92,0.00830078125,90,0.0166015625,-0.00048828125,0.03466796875,0.0746,0.008951822916666668,-0.010904947916666668,0.029138183593749943,0.3971,0.007649739583333332,0.02361111111111111,70,
2,47,L2E047,71,0.008056640625,65,-0.0078125,-0.0234375,0.0068359375,0.3691,-0.009765625,-0.02718098958333333,0.006673177083333332,0.2726,0.0019531250000000004,-0.015384615384615385,71,
38,3,L38E003,106,0.008056640625,99,0.0078125,-0.005859375,0.02197265625,0.3095,-0.004720052083333332,-0.021000162760416666,0.01123046875,0.5798,0.012532552083333332,0.010101010101010102,72,
5,103,L5E103,75,0.0078125,57,-0.00244140625,-0.01513671875,0.009765625,0.7653,0.00634765625,-0.01171875,0.0244140625,0.5038,-0.0087890625,-0.005482456140350877,73,
13,104,L13E104,92,0.007568359375,83,0.01123046875,-0.01171875,0.04346923828124982,0.5521,-0.0030924479166666596,-0.0283203125,0.030440266927083272,0.8943,0.014322916666666664,0.017319277108433735,74,
37,93,L37E093,66,0.007568359375,68,0.0009765625,-0.009765625,0.01171875,0.9283,-0.005371093750000003,-0.023111979166666664,0.011718749999999997,0.5577,0.0063476562500000035,0.001838235294117647,75,
3,76,L3E076,69,0.00732421875,73,-0.01123046875,-0.03271484375,0.00732421875,0.3285,-0.002604166666666666,-0.024576822916666668,0.018391927083333332,0.8366,-0.008626302083333334,-0.019691780821917807,76,
24,65,L24E065,81,0.00732421875,82,-0.00732421875,-0.02197265625,0.0068359375,0.3598,-0.009440104166666668,-0.025553385416666668,0.005045572916666668,0.2414,0.0021158854166666657,-0.011432926829268292,77,
28,14,L28E014,87,0.00732421875,85,0.0078125,-0.00537109375,0.0205078125,0.2688,-0.016764322916666664,-0.03369547526041666,-0.00048828125,0.0538,0.024576822916666668,0.011764705882352941,78,
38,84,L38E084,82,0.00732421875,80,-0.00439453125,-0.017578125,0.009765625,0.5821,-0.026204427083333336,-0.042159016927083334,-0.01025390625,0.0017,0.021809895833333332,-0.00703125,79,
39,3,L39E003,94,0.00732421875,92,-0.001953125,-0.0166015625,0.013671875,0.8499,-0.019205729166666668,-0.03597005208333333,-0.003092447916666666,0.0294,0.017252604166666664,-0.002717391304347826,80,
39,6,L39E006,84,0.0068359375,72,0.00244140625,-0.0087890625,0.013671875,0.73,-0.010579427083333332,-0.02685546875,0.006840006510416608,0.2347,0.013020833333333332,0.004340277777777778,81,
24,34,L24E034,80,0.006591796875,84,-0.0009765625,-0.0146484375,0.0126953125,0.949,-0.003580729166666668,-0.017252604166666668,0.009932454427083275,0.6291,0.0026041666666666652,-0.001488095238095238,82,
13,121,L13E121,74,0.00634765625,72,0.0029296875,-0.0087890625,0.015625,0.7034,-0.012695312499999998,-0.03125406901041666,0.004394531249999998,0.1833,0.015625000000000003,0.005208333333333333,83,
14,38,L14E038,106,0.00634765625,101,0.0107421875,-0.00439453125,0.02685546875,0.2076,-0.0027669270833333348,-0.017578125,0.012369791666666668,0.7301,0.01350911458333333,0.013613861386138614,84,
36,27,L36E027,88,0.006103515625,90,0.009765625,-0.00244140625,0.0224609375,0.1558,0.0006510416666666678,-0.013834635416666664,0.016276041666666668,0.949,0.009114583333333334,0.013888888888888888,85,
36,34,L36E034,67,0.006103515625,60,0.01318359375,-0.00048828125,0.02783203125,0.0859,0.0021158854166666665,-0.015140787760416666,0.018880208333333336,0.8261,0.011067708333333332,0.028125,86,
2,125,L2E125,104,0.005859375,105,0.01123046875,-0.00830078125,0.0322265625,0.2965,0.009277343749999995,-0.011881510416666666,0.029622395833333332,0.388,0.001953125000000001,0.01369047619047619,87,
4,0,L4E000,77,0.005859375,68,0.001953125,-0.01904296875,0.021484375,0.8853,0.004557291666666666,-0.01806640625,0.024576822916666664,0.6965,-0.002604166666666667,0.003676470588235294,88,
5,80,L5E080,88,0.005859375,83,0.0009765625,-0.01904296875,0.021484375,0.9622,0.007486979166666666,-0.011722819010416665,0.02653401692708328,0.4614,-0.006510416666666669,0.0015060240963855422,89,
25,121,L25E121,65,0.005859375,62,0.00146484375,-0.009765625,0.01220703125,0.8645,-0.0009765625,-0.0146484375,0.012695312499999997,0.9116,0.002441406249999999,0.0030241935483870967,90,
26,3,L26E003,107,0.005859375,102,0.00390625,-0.00927734375,0.0166015625,0.6024,-0.005696614583333331,-0.01904296875,0.007486979166666668,0.4129,0.009602864583333332,0.004901960784313725,91,
36,46,L36E046,78,0.005859375,76,0.00048828125,-0.009765625,0.0107421875,1.0,-0.0126953125,-0.027994791666666664,0.0029296875000000004,0.1161,0.01318359375,0.0008223684210526315,92,
6,89,L6E089,72,0.00537109375,75,0.0078125,-0.01025390625,0.02587890625,0.4347,0.00911458333333333,-0.01220703125,0.0302734375,0.4147,-0.0013020833333333348,0.013333333333333334,93,
22,94,L22E094,68,0.00537109375,50,-0.00390625,-0.01318359375,0.005859375,0.4995,0.00016276041666666696,-0.01416015625,0.014485677083333334,1.0,-0.004069010416666667,-0.01,94,
23,58,L23E058,76,0.00537109375,69,0.01123046875,0.0009765625,0.02197265625,0.0382,0.010579427083333334,-0.0022786458333333326,0.02294921875,0.1122,0.0006510416666666665,0.020833333333333332,95,
31,100,L31E100,66,0.00537109375,63,0.0009765625,-0.01220703125,0.01416015625,0.9432,-0.0032552083333333348,-0.018717447916666668,0.011881510416666664,0.6824,0.004231770833333334,0.001984126984126984,96,
35,58,L35E058,78,0.00537109375,72,-0.00146484375,-0.01513671875,0.0126953125,0.893,-0.0006510416666666687,-0.014648437500000002,0.01416015625,0.9493,-0.0008138020833333339,-0.0026041666666666665,97,
37,55,L37E055,72,0.00537109375,65,-0.0009765625,-0.0126953125,0.0107421875,0.9346,-0.006184895833333334,-0.022135416666666668,0.00927734375,0.4558,0.005208333333333336,-0.0019230769230769232,98,
25,44,L25E044,85,0.005126953125,92,0.00634765625,-0.00732421875,0.02001953125,0.4087,0.0022786458333333335,-0.01253255208333333,0.016764322916666664,0.7713,0.004069010416666666,0.008831521739130434,99,
44,71,L44E071,101,0.005126953125,94,0.00390625,-0.01220703125,0.01904296875,0.6639,-0.10807291666666666,-0.14795328776041666,-0.072265625,0.0,0.11197916666666666,0.005319148936170213,100,
0,107,L0E107,71,0.0048828125,78,0.00390625,-0.01611328125,0.026867675781249822,0.7774,0.012695312500000002,-0.00927734375,0.0390625,0.341,-0.008789062499999998,0.00641025641025641,101,
4,113,L4E113,76,0.0048828125,91,-0.001953125,-0.02294921875,0.01953125,0.8917,-0.001953125000000001,-0.021158854166666664,0.017089843749999997,0.8547,8.673617379884035e-19,-0.0027472527472527475,102,
7,72,L7E072,70,0.0048828125,61,0.0068359375,-0.00732421875,0.021496582031249822,0.3962,0.011067708333333334,-0.005700683593749999,0.027832031249999997,0.1993,-0.004231770833333335,0.014344262295081968,103,
8,127,L8E127,73,0.0048828125,70,-0.0029296875,-0.02490234375,0.015625,0.8306,-0.005696614583333333,-0.03352864583333333,0.01676839192708328,0.7145,0.002766927083333334,-0.005357142857142857,104,
16,26,L16E026,65,0.0048828125,73,0.0078125,-0.00732421875,0.02392578125,0.3683,-0.005371093749999998,-0.024088541666666664,0.013020833333333334,0.5756,0.01318359375,0.0136986301369863,105,
27,6,L27E006,73,0.0048828125,67,-0.0009765625,-0.01171875,0.01025390625,0.9308,-0.01171875,-0.027018229166666668,0.0034220377604166096,0.1344,0.0107421875,-0.0018656716417910447,106,
35,13,L35E013,88,0.0048828125,84,-0.0107421875,-0.02197265625,0.0009765625,0.0806,-0.010904947916666666,-0.024576822916666664,0.003092447916666666,0.1321,0.0001627604166666661,-0.01636904761904762,107,
6,56,L6E056,66,0.004638671875,48,-0.0087890625,-0.02490234375,0.00634765625,0.2959,-0.010253906250000002,-0.028157552083333336,0.007649739583333333,0.2692,0.0014648437499999991,-0.0234375,108,
2,116,L2E116,93,0.00439453125,85,0.009765625,-0.01025390625,0.03125,0.3943,0.005208333333333332,-0.015299479166666666,0.027994791666666664,0.6485,0.004557291666666667,0.014705882352941176,109,
36,73,L36E073,79,0.00439453125,76,-0.001953125,-0.0146484375,0.0107421875,0.824,-0.015787760416666664,-0.027994791666666668,-0.003580729166666668,0.0154,0.013834635416666668,-0.003289473684210526,110,
38,101,L38E101,67,0.00439453125,57,-0.001953125,-0.013671875,0.00927734375,0.8068,-0.02099609375,-0.03662516276041666,-0.006347656249999998,0.0072,0.01904296875,-0.0043859649122807015,111,
0,69,L0E069,88,0.004150390625,81,-0.00390625,-0.021484375,0.013671875,0.7067,-0.001302083333333333,-0.018558756510416666,0.015950520833333332,0.8956,-0.002604166666666666,-0.006172839506172839,112,
41,45,L41E045,89,0.004150390625,84,0.00537109375,-0.0068359375,0.017578125,0.4536,-0.03450520833333333,-0.052408854166666664,-0.01708984375,0.0002,0.039876302083333336,0.00818452380952381,113,
11,96,L11E096,69,0.00390625,57,0.00439453125,-0.009765625,0.02099609375,0.6811,0.001139322916666666,-0.015303548177083333,0.019042968749999997,0.9177,0.0032552083333333335,0.009868421052631578,114,
14,28,L14E028,65,0.00390625,68,0.00634765625,-0.00732421875,0.02001953125,0.402,-0.006347656250000001,-0.01904296875,0.006022135416666668,0.3461,0.0126953125,0.011948529411764705,115,
27,16,L27E016,66,0.00390625,73,0.0107421875,-0.00146484375,0.0234375,0.1089,-0.00016276041666666522,-0.01481526692708333,0.014973958333333334,1.0,0.010904947916666668,0.018835616438356163,116,
40,121,L40E121,96,0.00390625,87,0.013671875,-0.0029296875,0.0302734375,0.1218,-0.04020182291666667,-0.06380208333333334,-0.018391927083333332,0.0004,0.05387369791666667,0.020114942528735632,117,
46,127,L46E127,66,0.00390625,64,-0.00244140625,-0.01318359375,0.0078125,0.7243,0.02701822916666667,-0.00016276041666666826,0.05501302083333333,0.0535,-0.029459635416666664,-0.0048828125,118,
1,83,L1E083,88,0.003662109375,83,0.00830078125,-0.01025390625,0.0263671875,0.4004,0.016764322916666668,-0.004561360677083332,0.03613688151041661,0.1063,-0.008463541666666668,0.012801204819277108,119,
7,33,L7E033,71,0.00341796875,81,-0.01318359375,-0.03125,0.00634765625,0.1804,-0.011718749999999998,-0.030436197916666664,0.007324218750000002,0.2336,-0.0014648437499999991,-0.020833333333333332,120,
27,3,L27E003,88,0.003173828125,79,0.00048828125,-0.01123046875,0.01220703125,1.0,-0.009114583333333334,-0.024576822916666664,0.005696614583333332,0.2468,0.009602864583333334,0.0007911392405063291,121,
31,5,L31E005,85,0.003173828125,92,0.01318359375,-0.00244140625,0.0302734375,0.1287,0.008626302083333329,-0.011718750000000003,0.029785156249999997,0.4374,0.004557291666666668,0.018342391304347828,122,
42,23,L42E023,70,0.003173828125,69,0.00439453125,-0.01123046875,0.0205078125,0.6405,-0.06201171875,-0.09228922526041666,-0.031087239583333332,0.0001,0.06640625,0.008152173913043478,123,
35,96,L35E096,79,0.0029296875,68,-0.001953125,-0.01123046875,0.0068359375,0.7506,-0.004069010416666667,-0.017252604166666664,0.008626302083333332,0.5514,0.0021158854166666657,-0.003676470588235294,124,
36,69,L36E069,88,0.0029296875,83,0.01025390625,-0.0048828125,0.025402832031249822,0.2057,0.0003255208333333348,-0.015136718749999998,0.015791829427083275,0.9833,0.009928385416666668,0.01581325301204819,125,
42,65,L42E065,77,0.0029296875,67,0.00634765625,-0.00390625,0.017578125,0.2782,-0.06201171875,-0.09098307291666666,-0.03401692708333333,0.0,0.068359375,0.012126865671641791,126,
20,99,L20E099,74,0.002685546875,74,0.0029296875,-0.0087890625,0.0146484375,0.7,-0.00732421875,-0.021321614583333332,0.006184895833333334,0.314,0.01025390625,0.005067567567567568,127,
24,115,L24E115,79,0.002685546875,70,-0.0029296875,-0.01513671875,0.0087890625,0.6929,-0.004720052083333336,-0.018391927083333332,0.008955891927083275,0.5176,0.001790364583333336,-0.005357142857142857,128,
32,100,L32E100,73,0.002685546875,82,0.0009765625,-0.01220703125,0.0146484375,0.9426,-0.014160156250000002,-0.030110677083333332,0.0017903645833333296,0.0965,0.015136718750000002,0.001524390243902439,129,
33,17,L33E017,80,0.002685546875,78,0.0,-0.01123046875,0.0107421875,1.0,-0.011067708333333332,-0.025716145833333336,0.0039062499999999983,0.1482,0.011067708333333332,0.0,130,
13,24,L13E024,67,0.00244140625,59,0.005859375,-0.00537109375,0.01806640625,0.3619,-0.0107421875,-0.029134114583333332,0.006026204427083275,0.2393,0.0166015625,0.012711864406779662,131,
18,89,L18E089,75,0.00244140625,82,0.015625,-0.001953125,0.033203125,0.1003,0.005045572916666666,-0.012536621093749999,0.022623697916666664,0.6006,0.010579427083333332,0.024390243902439025,132,
22,14,L22E014,110,0.00244140625,104,0.0205078125,0.0029296875,0.0390625,0.0274,0.014485677083333336,-0.001790364583333333,0.031575520833333336,0.0932,0.006022135416666668,0.025240384615384616,133,
22,91,L22E091,70,0.00244140625,68,0.0146484375,0.00244140625,0.02734375,0.0238,0.020833333333333336,0.005533854166666668,0.035970052083333336,0.01,-0.006184895833333333,0.027573529411764705,134,
28,105,L28E105,83,0.00244140625,68,0.00390625,-0.00537109375,0.013671875,0.5065,-0.021321614583333336,-0.035811360677083334,-0.006343587239583391,0.0068,0.02522786458333333,0.007352941176470588,135,
35,59,L35E059,75,0.00244140625,68,0.00341796875,-0.0078125,0.01416015625,0.6098,0.004231770833333334,-0.008463541666666668,0.016927083333333336,0.5338,-0.000813802083333333,0.006433823529411764,136,
0,31,L0E031,79,0.002197265625,76,-0.001953125,-0.01708984375,0.013671875,0.8559,0.003906250000000002,-0.011885579427083333,0.020507812499999997,0.6581,-0.005859375,-0.003289473684210526,137,
21,111,L21E111,108,0.002197265625,97,0.0029296875,-0.015625,0.02099609375,0.8025,-0.007975260416666668,-0.027669270833333332,0.010420735677083277,0.4423,0.010904947916666668,0.003865979381443299,138,
