layer,layer_disc_mean,layer_val_mean,layer_val_lo,layer_val_hi,layer_samepass_val_mean,layer_samepass_val_lo,layer_samepass_val_hi,n_candidates,max_disc_activity,threshold,e_star,disc_active,disc_allcase_mean,val_active,val_rescue,val_rescue_lo,val_rescue_hi,val_spec,val_spec_lo,val_spec_hi,val_control,val_rescue_p,concentration,concentration_lo,concentration_hi
0,0.0439453125,0.029296875,-0.01513671875,0.076171875,-0.0029296875,-0.0478515625,0.04150390625,0,54,64,,,,,,,,,,,,,,,
1,0.02392578125,0.046875,-0.00048828125,0.0966796875,-0.04443359375,-0.09375,0.00439453125,2,74,64,59.0,74.0,0.00341796875,77.0,-0.02197265625,-0.0634765625,0.02001953125,0.01627604166666667,-0.028975423177083338,0.06038411458333333,-0.038248697916666664,0.3184,0.4945054945054945,-1.5644736842105262,3.1252083333333305
2,0.03173828125,0.06103515625,0.01513671875,0.1123046875,-0.0283203125,-0.08056640625,0.02197265625,3,117,64,92.0,104.0,-0.02197265625,94.0,0.00537109375,-0.03125,0.04493408203124982,0.04296875,-0.0006591796874999975,0.08528645833333333,-0.03759765624999999,0.8107,-0.1896551724137931,-6.669444444444443,7.0
3,0.064453125,0.05419921875,0.00439453125,0.1044921875,0.01806640625,-0.04638671875,0.08447265625,2,73,64,92.0,73.0,0.0087890625,72.0,0.0048828125,-0.021484375,0.033203125,-0.002441406250000008,-0.03873697916666667,0.03336588541666667,0.007324218750000003,0.7565,0.2702702702702703,,
4,-0.046875,0.07275390625,0.00048828125,0.15576171875,0.02587890625,-0.04248046875,0.10400390625,5,125,64,36.0,125.0,0.048828125,126.0,0.0009765625,-0.05224609375,0.05859375,0.01839192708333333,-0.025231933593750006,0.06527099609374995,-0.01741536458333333,0.9863,0.03773584905660377,-6.286904761904761,8.0
5,0.00439453125,0.0234375,-0.029309082031249996,0.07470703125,0.03662109375,-0.01171875,0.08935546875,3,98,64,14.0,66.0,0.04931640625,66.0,-0.01611328125,-0.0478515625,0.01611328125,-0.005208333333333332,-0.041015625,0.02978515625,-0.010904947916666671,0.3535,-0.44,-8.253749999999998,4.667499999999988
6,0.04443359375,0.0185546875,-0.02587890625,0.0625,-0.0205078125,-0.07374267578124999,0.0283203125,2,78,64,27.0,66.0,-0.00927734375,61.0,0.01123046875,-0.02099609375,0.04443359375,-0.011393229166666668,-0.04931640625,0.027018229166666668,0.02262369791666667,0.5158,-0.5476190476190477,-8.0025,8.125446428571422
7,0.03857421875,0.03466796875,-0.01513671875,0.08447265625,0.029296875,-0.021484375,0.078125,0,59,64,,,,,,,,,,,,,,,
8,0.0166015625,0.029296875,-0.010266113281249996,0.0693359375,0.02294921875,-0.034680175781249996,0.0791015625,2,99,64,7.0,99.0,-0.02001953125,101.0,0.01025390625,-0.02490234375,0.04541015625,-0.051757812499999986,-0.08773193359375,-0.015295410156250057,0.06201171875,0.591,0.44680851063829785,-5.364545454545454,6.253749999999945
9,0.04931640625,0.04443359375,-0.00439453125,0.0947265625,-0.001953125,-0.05517578125,0.0517578125,3,82,64,75.0,80.0,0.0048828125,96.0,0.0,-0.048828125,0.048828125,0.0016276041666666696,-0.03938802083333333,0.04215901692708328,-0.0016276041666666687,1.0,-0.0,-9.253749999999998,10.168055555555535
10,-0.0078125,0.06396484375,0.01220703125,0.11474609375,-0.00830078125,-0.07276611328124999,0.0595703125,3,99,64,89.0,91.0,-0.00048828125,81.0,-0.02197265625,-0.05322265625,0.00634765625,-0.022135416666666664,-0.06169026692708333,0.01807047526041661,0.00016276041666666696,0.1695,2.6470588235294117,-11.91875,8.445833333333313
11,0.00927734375,0.0732421875,0.0244140625,0.12353515625,0.0478515625,-0.01708984375,0.11083984375,4,100,64,93.0,82.0,0.01611328125,78.0,-0.0341796875,-0.08594970703124999,0.01220703125,-0.033365885416666664,-0.07926839192708333,0.007165527343749943,-0.0008138020833333339,0.1958,-0.7142857142857143,-8.002777777777776,6.333620689655168
12,0.0322265625,0.04052734375,-0.01953125,0.099609375,0.01806640625,-0.037109375,0.072265625,4,105,64,101.0,85.0,0.0166015625,80.0,0.005859375,-0.03271484375,0.04736328125,-0.03955078125,-0.07324625651041666,-0.00406901041666667,0.04541015625,0.795,0.32432432432432434,-6.083522727272727,8.133571428571425
13,0.064453125,0.08349609375,0.02734375,0.1396484375,0.08740234375,0.0302734375,0.1484375,4,112,64,76.0,92.0,0.00634765625,89.0,0.0244140625,-0.01513671875,0.06591796875,-0.007812500000000003,-0.04752604166666667,0.029951985677083275,0.0322265625,0.2549,0.27932960893854747,-0.2894949066213922,0.7837914619164618
14,0.00830078125,0.05126953125,0.0,0.10400390625,0.02294921875,-0.02783203125,0.0751953125,2,93,64,56.0,93.0,0.03955078125,99.0,0.00634765625,-0.0263671875,0.041015625,-0.02392578125,-0.06526692708333331,0.015791829427083282,0.0302734375,0.7261,0.2765957446808511,,
15,0.0703125,0.0234375,-0.0224609375,0.07080078125,-0.03515625,-0.09716796875,0.0263671875,3,110,64,65.0,110.0,0.03076171875,97.0,0.0185546875,-0.01953125,0.05908203125,-0.019694010416666664,-0.06722412109375,0.025390625,0.03824869791666667,0.3744,-0.5277777777777778,-7.5024999999999995,6.573809523809489
16,0.04248046875,0.05419921875,-0.0068359375,0.11669921875,-0.02490234375,-0.08740234375,0.0361328125,3,110,64,61.0,110.0,0.0263671875,100.0,-0.01171875,-0.046875,0.0244140625,-0.030924479166666664,-0.0751953125,0.012207031250000003,0.019205729166666668,0.5452,0.47058823529411764,-5.5,6.143831168831155
17,0.001953125,0.0947265625,0.0341796875,0.1591796875,0.0400390625,-0.045910644531249996,0.12939453125,4,115,64,23.0,115.0,0.04345703125,116.0,0.0234375,-0.037109375,0.08594970703124982,0.0035807291666666748,-0.05078125,0.05518391927083321,0.019856770833333336,0.4818,0.5853658536585366,-4.5,7.167045454545449
18,0.044921875,0.06884765625,0.013671875,0.12353515625,-0.0224609375,-0.08447265625,0.03662109375,1,95,64,40.0,95.0,0.00048828125,93.0,-0.009765625,-0.05908203125,0.03956298828124982,-0.008138020833333334,-0.04980875651041667,0.03483479817708328,-0.0016276041666666644,0.7112,0.43478260869565216,-6.155,7.402499999999964
19,0.048828125,0.03857421875,-0.01953125,0.10107421875,-0.02880859375,-0.091796875,0.03271484375,1,108,64,121.0,108.0,0.029296875,96.0,0.03564453125,-0.00244140625,0.07569580078124982,0.01822916666666667,-0.01806640625,0.05404052734374994,0.017415364583333332,0.0911,-1.2372881355932204,-15.0025,13.876098901098626
20,0.06787109375,0.04345703125,-0.01416015625,0.10010986328124982,-0.02392578125,-0.09718017578124999,0.04052734375,3,98,64,7.0,98.0,0.01025390625,99.0,-0.0166015625,-0.0673828125,0.02978515625,-0.017578125,-0.05697021484375001,0.020182291666666664,0.0009765625000000035,0.532,0.6938775510204082,-6.286904761904761,6.834999999999975
21,0.044921875,0.0283203125,-0.0263671875,0.08251953125,-0.00341796875,-0.058605957031249996,0.05224609375,3,84,64,3.0,67.0,0.0126953125,59.0,0.00732421875,-0.0166015625,0.0322265625,-0.003417968749999999,-0.04150390625,0.03369140624999999,0.0107421875,0.5946,-2.142857142857143,,
22,-0.0029296875,0.03564453125,-0.034191894531249996,0.1103515625,0.01318359375,-0.06885986328124999,0.09765625,5,95,64,93.0,87.0,0.02734375,85.0,0.01171875,-0.02587890625,0.0537109375,0.020345052083333336,-0.0185546875,0.057779947916666664,-0.008626302083333336,0.5899,0.8888888888888888,-6.0,6.6676470588235155
23,0.0703125,-0.00390625,-0.05908203125,0.05078125,-0.064453125,-0.150390625,0.01806640625,6,104,64,93.0,104.0,0.01611328125,88.0,0.01513671875,-0.03515625,0.06689453125,0.005045572916666667,-0.042159016927083334,0.05306396484374995,0.010091145833333339,0.5836,-0.23484848484848486,-4.469531249999999,2.765032679738557
24,0.0283203125,0.09130859375,0.01416015625,0.16993408203124982,0.0341796875,-0.0380859375,0.10888671875,5,116,64,80.0,79.0,0.02880859375,78.0,-0.0048828125,-0.04296875,0.03076171875,-0.0234375,-0.06917317708333333,0.017903645833333332,0.0185546875,0.8187,-0.14285714285714285,-4.445833333333333,3.7602307692307657
25,0.0625,0.06201171875,-0.017590332031249996,0.140625,-0.00048828125,-0.08155517578124999,0.07667236328124982,5,98,64,22.0,98.0,0.0029296875,94.0,-0.0107421875,-0.060546875,0.04296875,-0.04736328125,-0.09049479166666666,-0.00618082682291673,0.03662109375,0.7097,22.0,-6.375624999999999,8.0
26,-0.01513671875,0.021484375,-0.06005859375,0.1025390625,-0.01806640625,-0.10498046875,0.06885986328124982,4,99,64,56.0,99.0,0.0,100.0,0.04736328125,0.00341796875,0.0947265625,0.033528645833333336,-0.010257975260416675,0.08089599609374994,0.013834635416666664,0.055,-2.6216216216216215,-16.005,18.5
27,0.0595703125,0.109375,0.024890136718750004,0.19532470703124982,0.056640625,-0.03127441406249999,0.14892578125,5,108,64,37.0,81.0,0.0390625,91.0,0.009765625,-0.0205078125,0.03858642578124982,0.0058593750000000035,-0.032063802083333336,0.04345703125,0.003906249999999999,0.5508,0.1724137931034483,,
28,-0.00634765625,0.06787109375,-0.013671875,0.15382080078124982,0.0615234375,-0.03515625,0.15380859375,4,103,64,38.0,89.0,0.029296875,94.0,-0.0166015625,-0.07471923828124999,0.033203125,-0.04508463541666667,-0.09602864583333333,0.0016316731770832822,0.028483072916666664,0.5824,-0.2698412698412698,-6.250328947368421,5.0011363636363475
29,0.09765625,0.14111328125,0.0517578125,0.23681640625,0.1083984375,0.00439453125,0.21094970703124982,5,122,64,91.0,66.0,0.0517578125,59.0,0.0,-0.02685546875,0.02587890625,-0.015624999999999993,-0.05501302083333333,0.02180989583333333,0.015625000000000003,1.0,0.0,-0.6667808219178082,0.355464716006884
